Project,Date,Year,Se,Treatment,El,Plot,Hor,BIOC,RESPC,BION,NO3,NH4,NIT,MIN,DEA,H2O,pH
Calcium,2015-07-07,2015,SU,BearBrook,M,LT152,Min,536.4,14.42,62.37,4.08,3.9,1.21,1.44,118.74,0.35,4.5
Calcium,2015-07-07,2015,SU,BearBrook,M,LT154,Min,571.97,16.5,81.31,4.66,3.12,1.01,1.79,56.38,0.31,3.75
Calcium,2015-07-07,2015,SU,BearBrook,M,LT142,Oa/A,370.66,6.84,179.69,15.22,4.38,3.38,3.84,410.05,0.41,3.99
Calcium,2015-07-07,2015,SU,BearBrook,M,LT144,Oa/A,1728.94,32.58,215.05,14.06,3.58,4.75,6.3,1422.81,0.41,4.14
Calcium,2015-07-07,2015,SU,BearBrook,M,LT147,Oa/A,2154.82,32.7,223.41,11.37,9.99,3.84,4.13,421.98,0.5,4
Calcium,2015-07-07,2015,SU,BearBrook,M,LT152,Oa/A,2151.93,44.21,222.5,16.27,7.84,3.83,3.58,603.02,0.51,4.18
Calcium,2015-07-07,2015,SU,BearBrook,M,LT154,Oa/A,1377.95,44.94,331.22,22.16,10.64,3.99,6.34,806.83,0.62,3.46
Calcium,2015-07-07,2015,SU,BearBrook,M,LT142,Oi/Oe,352.72,74.23,436.26,32.39,14.33,11.85,15.77,1321.91,0.53,3.85
Calcium,2015-07-07,2015,SU,BearBrook,M,LT144,Oi/Oe,8971.52,234.69,810.38,38.97,109.89,15.82,22.24,2808.98,0.61,4.19
Calcium,2015-07-07,2015,SU,BearBrook,M,LT147,Oi/Oe,12291.8,406.96,997.17,19.62,163.85,12.84,30.49,1147.65,0.78,4.11
Calcium,2015-07-07,2015,SU,BearBrook,M,LT152,Oi/Oe,16635.19,436.36,1284.23,8.52,165.86,4.64,26.16,1890.91,0.76,4.31
Calcium,2015-07-07,2015,SU,BearBrook,M,LT154,Oi/Oe,1140.93,253.25,872.68,31.29,134.29,14.47,28.15,1944.87,0.75,3.62
Calcium,2015-07-07,2015,SU,BearBrook,SF,SF-1,Min,214.64,13.75,11.47,1.48,1.74,0.22,0.24,27.52,0.21,3.63
Calcium,2015-07-07,2015,SU,BearBrook,SF,SF-2,Min,716.13,18.53,95.79,5.54,0.31,1.52,1.86,0.94,0.36,3.44
Calcium,2015-07-07,2015,SU,BearBrook,SF,SF-3,Min,157.9,7.06,39.49,0.95,5.18,0.27,1.09,33.06,0.22,3.4
Calcium,2015-07-07,2015,SU,BearBrook,SF,SF-4,Min,664.78,9.22,56.48,0.05,4.84,-0.04,0.47,49.57,0.32,3.27
Calcium,2015-07-07,2015,SU,BearBrook,SF,SF-5,Min,261.9,34.89,101.86,3.09,0.98,1.2,1.47,6.29,0.34,3.39
Calcium,2015-07-07,2015,SU,BearBrook,SF,SF-1,Oa/A,319.73,28.72,80.29,6.13,7.28,1.26,1.72,266.04,0.39,3.26
Calcium,2015-07-07,2015,SU,BearBrook,SF,SF-2,Oa/A,5873.79,125.26,600.14,28.68,68.11,10.04,10.03,2719.59,0.7,3.21
Calcium,2015-07-07,2015,SU,BearBrook,SF,SF-3,Oa/A,3284.52,84.69,364.07,3.31,14.67,1.03,7.6,736.45,0.55,3.12
Calcium,2015-07-07,2015,SU,BearBrook,SF,SF-4,Oa/A,1516.73,45.54,176.85,0.05,6.51,-0.04,3.53,325.78,0.53,3.33
Calcium,2015-07-07,2015,SU,BearBrook,SF,SF-5,Oa/A,5590.76,113.4,699.16,8.66,72.66,4.62,14.82,3617.03,0.71,3.34
Calcium,2015-07-07,2015,SU,BearBrook,SF,SF-1,Oi/Oe,8219.09,286.92,540.69,2.99,158.42,0.17,12.34,1812.48,0.63,2.93
Calcium,2015-07-07,2015,SU,BearBrook,SF,SF-2,Oi/Oe,5705.1,480.49,784.68,7.51,187.82,5.85,23.8,2649.67,0.76,3.23
Calcium,2015-07-07,2015,SU,BearBrook,SF,SF-3,Oi/Oe,4398.6,285.36,670.32,0.05,48.11,0,18.78,411.9,0.67,2.92
Calcium,2015-07-07,2015,SU,BearBrook,SF,SF-4,Oi/Oe,5820.24,92.86,608.33,0.76,112.88,-0.03,9.67,831.68,0.64,2.99
Calcium,2015-07-07,2015,SU,BearBrook,SF,SF-5,Oi/Oe,3572.15,428.39,1042.54,0.88,143.86,0.44,22,1307.01,0.75,3.39
Calcium,2015-07-07,2015,SU,W1,SF,LY2-1,Min,256.69,11.43,36.37,0.11,3.74,0.07,0.39,61.64,0.21,3.61
Calcium,2015-07-07,2015,SU,W1,SF,LY2-2,Min,492.96,6.47,45.98,2.43,2.74,1.13,1.25,129.27,0.44,3.75
Calcium,2015-07-07,2015,SU,W1,SF,LY2-3,Min,2562.84,47.63,284.61,13.95,1.13,1.71,1.98,700.8,0.75,3.86
Calcium,2015-07-07,2015,SU,W1,SF,LY2-4,Min,735.01,6.83,76.6,0.4,1.94,0.28,0.95,109.29,0.32,3.62
Calcium,2015-07-07,2015,SU,W1,SF,LY2-5,Min,260.68,9.41,50.65,3.17,0.74,0.8,0.99,147.29,0.27,3.63
Calcium,2015-07-07,2015,SU,W1,SF,LY2-1,Oa/A,320.63,8.25,511.69,7.4,71.54,1.82,8.9,3411.61,0.58,3.68
Calcium,2015-07-07,2015,SU,W1,SF,LY2-2,Oa/A,248.49,52,290.29,5.21,24.89,2.75,2.88,251.9,0.68,3.99
Calcium,2015-07-07,2015,SU,W1,SF,LY2-3,Oa/A,4593.97,171.61,847.8,10.24,34.52,2.05,3.05,2256.15,0.81,3.82
Calcium,2015-07-07,2015,SU,W1,SF,LY2-4,Oa/A,4327.45,108.32,493.75,0.23,58.37,1.26,5.72,1809.67,0.73,3.62
Calcium,2015-07-07,2015,SU,W1,SF,LY2-5,Oa/A,1477.84,31.39,200.15,11.38,6.76,3.6,3.95,610.86,0.46,3.57
Calcium,2015-07-07,2015,SU,W1,SF,LY2-1,Oi/Oe,1018.74,288.99,842.32,1.8,156.08,0.41,9.55,2414.47,0.6,3.91
Calcium,2015-07-07,2015,SU,W1,SF,LY2-2,Oi/Oe,7731.81,87.87,780.74,0.34,159.12,0.48,20.21,524.63,0.8,3.8
Calcium,2015-07-07,2015,SU,W1,SF,LY2-3,Oi/Oe,7870.29,318.86,725.1,3,82.55,2.77,12.53,1831.98,0.81,3.9
Calcium,2015-07-07,2015,SU,W1,SF,LY2-4,Oi/Oe,8266.23,452.9,846.9,1.53,178.56,-0.09,4.37,507.01,0.76,3.49
Calcium,2015-07-07,2015,SU,W1,SF,LY2-5,Oi/Oe,2478.97,38.36,727.16,14,41.49,4.44,20.4,1492.89,0.63,3.79
Calcium,2015-07-09,2015,SU,W1,H,LY3-1,Min,1285.9,20.37,183.24,10.78,6.55,2.94,2.51,825.38,0.42,4.16
Calcium,2015-07-09,2015,SU,W1,H,LY3-2,Min,745.16,19.67,121.73,6.2,2.64,2.18,2.23,396.87,0.29,4.08
Calcium,2015-07-09,2015,SU,W1,H,LY3-3,Min,659.43,12.01,81.66,6,0.05,0.86,0.95,157.16,0.34,4.01
Calcium,2015-07-09,2015,SU,W1,H,LY3-4,Min,799.69,15.64,144.66,8.51,0.48,1.74,1.77,152.34,0.41,4.18
Calcium,2015-07-09,2015,SU,W1,H,LY3-5,Min,168.71,4.79,120.08,8.11,1.31,2,1.99,247.37,0.38,3.93
Calcium,2015-07-09,2015,SU,W1,H,LY3-1,Oa/A,3804.25,53.66,540.82,21.14,33.42,11.57,11.31,5006.21,0.58,3.95
Calcium,2015-07-09,2015,SU,W1,H,LY3-2,Oa/A,1165.7,31.81,240.54,14.13,21.25,5.36,5.42,674.11,0.39,3.72
Calcium,2015-07-09,2015,SU,W1,H,LY3-3,Oa/A,1116.29,22.19,155.54,13.81,9.78,3.14,2.73,658.82,0.4,3.53
Calcium,2015-07-09,2015,SU,W1,H,LY3-4,Oa/A,2900.54,32.76,326.62,18.83,6.45,5,5.1,696.83,0.53,4.02
Calcium,2015-07-09,2015,SU,W1,H,LY3-5,Oa/A,1690.48,11.27,233.51,18.01,8.15,6.12,6.75,585.1,0.42,3.62
Calcium,2015-07-09,2015,SU,W1,H,LY3-1,Oi/Oe,2814.89,432.25,1075.01,15.82,135.98,11.69,26.62,1275.35,0.75,4.16
Calcium,2015-07-09,2015,SU,W1,H,LY3-2,Oi/Oe,1554.73,52.14,183.12,10.87,6.05,7.73,22.86,759.58,0.44,4.1
Calcium,2015-07-09,2015,SU,W1,H,LY3-3,Oi/Oe,5260.88,38.02,589.85,77.27,106.66,0.52,-7.68,1891.01,0.67,3.77
Calcium,2015-07-09,2015,SU,W1,H,LY3-4,Oi/Oe,5064.52,174.99,657.39,41.21,76.12,16.49,22.46,576.44,0.65,3.97
Calcium,2015-07-09,2015,SU,W1,H,LY3-5,Oi/Oe,7460.59,187.04,755.74,33.23,131.48,17.02,26.95,2381.63,0.65,3.82
Calcium,2015-07-09,2015,SU,W1,L,LY6-1,Min,200.75,20.24,80.14,1.19,3.62,0.22,1.32,81.88,0.33,4.32
Calcium,2015-07-09,2015,SU,W1,L,LY6-2,Min,121.17,4.83,52.67,2.55,1.71,0.94,0.98,11.11,0.31,3.94
Calcium,2015-07-09,2015,SU,W1,L,LY6-3,Min,130.21,19.51,32.48,4.65,5.26,2.16,2.28,142.71,0.33,3.99
Calcium,2015-07-09,2015,SU,W1,L,LY6-4,Min,131.96,4.79,84.73,2.61,0.89,0.93,1.4,41.08,0.27,3.74
Calcium,2015-07-09,2015,SU,W1,L,LY6-5,Min,148.23,8.16,86.69,3.27,5.62,0.65,0.7,14.1,0.34,3.7
Calcium,2015-07-09,2015,SU,W1,L,LY6-1,Oa/A,240.63,11.38,305.08,3.9,16.69,3.38,5.21,649,0.53,3.83
Calcium,2015-07-09,2015,SU,W1,L,LY6-2,Oa/A,2002.09,63.22,430.52,22.59,21.19,7.17,5.93,1822.3,0.64,3.81
Calcium,2015-07-09,2015,SU,W1,L,LY6-3,Oa/A,410.82,31.39,165.66,12.01,7.78,3.78,3.19,501.22,0.39,3.99
Calcium,2015-07-09,2015,SU,W1,L,LY6-4,Oa/A,4002.4,174.49,591.84,7.29,143.17,3.08,17.21,93.99,0.72,3.87
Calcium,2015-07-09,2015,SU,W1,L,LY6-5,Oa/A,318.81,40.32,273.09,20.23,9.73,5.89,5.99,424.22,0.58,3.38
Calcium,2015-07-09,2015,SU,W1,L,LY6-1,Oi/Oe,444.26,64.27,892.57,0.58,152.99,0.82,18.35,408.58,0.73,3.96
Calcium,2015-07-09,2015,SU,W1,L,LY6-2,Oi/Oe,5420.91,126.49,714.77,36.37,77.85,16.4,22.84,1062.66,0.67,3.91
Calcium,2015-07-09,2015,SU,W1,L,LY6-3,Oi/Oe,9946.22,199.63,630.79,19.07,90.18,8.42,17.45,1298.41,0.55,4.45
Calcium,2015-07-09,2015,SU,W1,L,LY6-4,Oi/Oe,292.31,26.61,181.37,12.52,23.6,3.4,4.29,1590.92,0.55,3.55
Calcium,2015-07-09,2015,SU,W1,L,LY6-5,Oi/Oe,4430.96,23.15,413.55,6.72,113.63,2.32,8.93,44.55,0.66,3.62
Calcium,2015-07-09,2015,SU,W1,M,LY4-1,Min,651.93,4.62,184.06,4.79,2.1,2.58,2.96,66.27,0.32,3.44
Calcium,2015-07-09,2015,SU,W1,M,LY4-2,Min,512.02,5.88,177.94,4.07,6,4.18,3.81,126.45,0.38,3.87
Calcium,2015-07-09,2015,SU,W1,M,LY4-3,Min,442.98,5.14,107.92,4.27,1.4,1.59,1.59,61.61,0.34,3.97
Calcium,2015-07-09,2015,SU,W1,M,LY4-4,Min,118.46,5.68,51.94,3.94,0.93,0.84,1.06,57.83,0.31,3.87
Calcium,2015-07-09,2015,SU,W1,M,LY4-5,Min,125.16,5.94,80.44,3.6,2.78,1,0.9,76.66,0.39,4.22
Calcium,2015-07-09,2015,SU,W1,M,LY4-1,Oa/A,323.68,27.25,307.89,15.71,3.11,4.65,5.53,720.99,0.64,3.36
Calcium,2015-07-09,2015,SU,W1,M,LY4-2,Oa/A,178.19,20.9,411.52,12.3,5.82,2.31,18.92,131.42,0.49,3.65
Calcium,2015-07-09,2015,SU,W1,M,LY4-3,Oa/A,290.77,6.59,224.29,13.77,3.34,4.74,6.68,401.78,0.44,3.6
Calcium,2015-07-09,2015,SU,W1,M,LY4-4,Oa/A,756.12,7.79,164.2,13.68,6.61,2.32,2.94,689.43,0.51,3.71
Calcium,2015-07-09,2015,SU,W1,M,LY4-5,Oa/A,217.81,8.81,271.92,14.85,21.76,5.75,4.88,609.15,0.54,3.83
Calcium,2015-07-09,2015,SU,W1,M,LY4-1,Oi/Oe,4305.77,40.48,507.16,6.34,99.36,5.2,21.83,1432.99,0.75,3.57
Calcium,2015-07-09,2015,SU,W1,M,LY4-2,Oi/Oe,2335.92,75.67,208.75,11.76,162.35,2.69,-12.59,766.03,0.67,3.91
Calcium,2015-07-09,2015,SU,W1,M,LY4-3,Oi/Oe,678.33,207.03,174.61,11.97,132.9,1.95,-9.45,540.6,0.63,3.84
Calcium,2015-07-09,2015,SU,W1,M,LY4-4,Oi/Oe,691.55,53.67,896.78,41.82,156.73,22.66,29.24,2092.83,0.75,3.68
Calcium,2015-07-09,2015,SU,W1,M,LY4-5,Oi/Oe,1737.47,74.27,639.68,14.46,111.58,7.88,17.83,928.39,0.69,4.02
Calcium,2016-07-12,2016,SU,BearBrook,H,LT104,Min,1787.54,26.81,117.63,4.87,2.22,1.65,1.69,407.84,0.4,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,H,LT107,Min,519.01,60.73,224.21,10.81,1.97,6.31,7.66,729.07,0.47,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,H,LT110,Min,814.69,20.31,77.64,6.09,2.52,0.89,0.75,251.93,0.36,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,H,LT114,Min,1395.31,30.05,85.86,5.75,0.75,1.09,1.14,197.34,0.37,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,H,LT115,Min,838,11.42,52,2.43,1.54,0.75,0.68,49.05,0.27,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,H,LT104,Oa/A,2188.56,38.21,140.53,7.37,2.49,2.28,2.94,685.69,0.37,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,H,LT107,Oa/A,8742.77,638.59,504.66,35.15,11.3,6.65,7.42,3155.16,0.62,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,H,LT110,Oa/A,4392.03,74.71,265.94,21.66,6.15,4.23,5,1593.16,0.52,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,H,LT114,Oa/A,2878.1,47.13,159.07,8.05,4.53,2.86,3.93,751.77,0.45,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,H,LT115,Oa/A,7403.27,94.43,348.51,17.23,2.41,6.46,8.65,2479.46,0.62,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,H,LT104,Oi/Oe,16272.06,378.09,654,5.56,28.13,3.2,21.42,0,0.64,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,H,LT107,Oi/Oe,17940,231.96,745.12,41.65,17.78,17.07,23.77,3492.29,0.68,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,H,LT110,Oi/Oe,11838.32,366.43,738.16,11.17,198.52,4.17,24.02,1783.99,0.7,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,H,LT114,Oi/Oe,16122.03,378.22,463.41,3.65,27.07,2.27,20.74,1790.38,0.65,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,H,LT115,Oi/Oe,14638.41,257.95,590.77,16.37,53.42,10.73,16.25,1720.68,0.66,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,L,LT162,Min,2122.13,38.9,121.43,0,3.93,0.35,0.3,77.86,0.56,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,L,LT163,Min,1295.86,9.83,71.93,0,2.41,0,0.53,0.02,0.27,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,L,LT168,Min,1084.86,25.36,38.87,0.43,3.17,0.41,0.23,58.81,0.42,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,L,LT172,Min,1997.77,34.8,64.94,0.15,1.74,0.09,0.16,27.27,0.45,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,L,LT174,Min,1064.66,16.92,63.85,0.69,4.07,0.36,0.78,12.91,0.25,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,L,LT162,Oa/A,3680.76,54.15,204.84,0,10.73,0.03,1.01,332.93,0.36,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,L,LT163,Oa/A,9799.37,154.5,405.21,0,51.96,0,-4.02,567.63,0.68,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,L,LT168,Oa/A,5098.84,122.79,155.93,4.46,2.24,1.38,2.04,752.01,0.71,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,L,LT172,Oa/A,6740.61,79.85,261.95,2.25,8.3,1.07,1.75,638.72,0.69,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,L,LT174,Oa/A,11791.59,177.7,497.73,5.4,21.45,3.37,4.33,621.59,0.69,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,L,LT162,Oi/Oe,19183.08,337.62,698.07,0,56.84,0.04,2.54,352.69,0.75,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,L,LT163,Oi/Oe,18255.42,166.66,613.34,0,93.97,0,9.2,528.46,0.71,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,L,LT168,Oi/Oe,11179.03,355.34,361.81,5.82,26.31,5.14,7.27,667.31,0.76,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,L,LT172,Oi/Oe,16403.37,496.56,554.31,1.79,72.85,2.05,6.85,1379.3,0.8,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,L,LT174,Oi/Oe,10629.22,523.53,815.77,2.81,137.12,1.4,18.37,986.73,0.73,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,M,LT142,Min,978.11,20.99,77.71,3.11,2,1.06,1.35,87.83,0.39,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,M,LT144,Min,1451.57,18.1,87.98,3.83,1.95,0.8,0.79,207.9,0.36,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,M,LT147,Min,994.49,18.74,58.38,0.79,2.14,0.43,0.51,54.43,0.29,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,M,LT152,Min,2329.78,60.07,108.82,2.55,5.04,1.08,0.77,139.17,0.44,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,M,LT154,Min,915.34,22.53,47.69,1.59,1.86,0.6,0.5,38.67,0.26,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,M,LT142,Oa/A,485.52,75.7,264.06,8.01,3.29,3.21,4.33,1214.48,0.54,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,M,LT144,Oa/A,3532.45,55.22,208.05,10.25,2.55,3.23,3.98,750.83,0.47,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,M,LT147,Oa/A,8010.26,123.6,439.39,2.21,15.98,3.25,4.49,383.88,0.55,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,M,LT152,Oa/A,3391.55,67.07,161.3,4.73,7.13,2.32,1.82,499.26,0.49,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,M,LT154,Oa/A,2525.81,76.56,176.35,8.39,10.68,3.06,3.01,857.97,0.5,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,M,LT142,Oi/Oe,25789.62,57.54,816.88,15.09,68.05,14.09,20.77,3146.77,0.7,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,M,LT144,Oi/Oe,18493.9,796.61,1049.96,16.91,142.27,12.96,33.39,5004.6,0.75,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,M,LT147,Oi/Oe,39893.62,854.86,1160.2,0.38,120.38,1.44,17.45,1604.66,0.75,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,M,LT152,Oi/Oe,14351.74,381.27,551.81,8.72,58.43,8.27,12.91,2016.58,0.67,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,M,LT154,Oi/Oe,21088.35,614.28,654.24,7.21,122.25,5.81,16.03,1782.78,0.73,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,SF,SF-1,Min,601.35,11.92,37.21,2.28,2.15,0.49,0.68,168.79,0.25,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,SF,SF-2,Min,1537.12,32.25,75.71,1.2,3.94,0.8,0.99,490.71,0.35,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,SF,SF-3,Min,727.34,15.19,30.08,0.81,1.87,0.26,0.68,163.53,0.23,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,SF,SF-4,Min,1204.19,25.71,47.61,0,4.21,0.02,0.16,146.34,0.33,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,SF,SF-5,Min,958.09,17.75,66.81,2.56,1.97,0.82,0.74,426.67,0.27,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,SF,SF-1,Oa/A,10618.8,198.31,673.53,10.59,55.92,6.62,14.48,2133.2,0.68,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,SF,SF-2,Oa/A,3566.48,106.42,166.43,1.7,15.47,1.15,0.23,1085.17,0.52,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,SF,SF-3,Oa/A,1004.48,84.8,510.7,4.09,74.65,0.88,1.09,1951.45,0.62,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,SF,SF-4,Oa/A,6374.52,100.82,315.4,0,56.43,0,3.15,1613.97,0.58,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,SF,SF-5,Oa/A,14377.48,246.6,673.59,5.76,46.97,4.37,14.78,1751.67,0.71,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,SF,SF-1,Oi/Oe,22652.08,451.34,921.29,4.46,124.76,5.2,25.45,1745.39,0.66,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,SF,SF-2,Oi/Oe,15483.17,509.1,503.21,0.06,75.96,0.24,9.52,3393.33,0.63,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,SF,SF-3,Oi/Oe,20263.49,595.09,751.35,0,163.46,0.07,14.87,3596.15,0.65,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,SF,SF-4,Oi/Oe,13258.19,386.96,431.89,0,81.89,0,-5.43,1239.83,0.62,-9999.99
Calcium,2016-07-12,2016,SU,BearBrook,SF,SF-5,Oi/Oe,26724.12,517.65,933.74,0,140.71,0.7,19.84,3692.43,0.73,-9999.99
Calcium,2016-07-14,2016,SU,W1,H,LY3-1,Min,1515.55,25.71,121.84,8.93,11.35,1.83,0.97,263.88,0.38,-9999.99
Calcium,2016-07-14,2016,SU,W1,H,LY3-2,Min,1316.8,22.99,84.39,5.87,24.93,0.85,-1.59,208.95,0.25,-9999.99
Calcium,2016-07-14,2016,SU,W1,H,LY3-3,Min,214.79,29.82,102.52,13.54,10.99,2.28,1.31,263.49,0.3,-9999.99
Calcium,2016-07-14,2016,SU,W1,H,LY3-4,Min,2209.75,38.12,282.22,19.43,15.32,4.28,3.26,793.37,0.43,-9999.99
Calcium,2016-07-14,2016,SU,W1,H,LY3-5,Min,1135.34,8.13,75.5,10,1.58,1.89,1.96,127.29,0.26,-9999.99
Calcium,2016-07-14,2016,SU,W1,H,LY3-1,Oa/A,4876.71,38.69,329.75,19.7,20.36,7.86,6.17,2679.99,0.46,-9999.99
Calcium,2016-07-14,2016,SU,W1,H,LY3-2,Oa/A,4886.3,63.69,261.56,17.76,32.27,5.28,4.03,1510.03,0.3,-9999.99
Calcium,2016-07-14,2016,SU,W1,H,LY3-3,Oa/A,3277.23,63.23,207.88,27.88,12.21,4.36,4.94,2345.99,0.39,-9999.99
Calcium,2016-07-14,2016,SU,W1,H,LY3-4,Oa/A,7634.63,41.57,406.29,28.29,22.88,8.58,6.97,2435.5,0.44,-9999.99
Calcium,2016-07-14,2016,SU,W1,H,LY3-5,Oa/A,4281.54,84.74,227.68,21.41,16.23,5.51,4.03,1750.23,0.42,-9999.99
Calcium,2016-07-14,2016,SU,W1,H,LY3-1,Oi/Oe,29895.56,184.58,1104.27,22.65,108.33,17.45,43.64,2829.7,0.66,-9999.99
Calcium,2016-07-14,2016,SU,W1,H,LY3-2,Oi/Oe,10572.18,173.66,440.61,22.08,51.34,6.7,9.34,1920.55,0.35,-9999.99
Calcium,2016-07-14,2016,SU,W1,H,LY3-3,Oi/Oe,7685.05,240.45,476.19,65.62,52.24,12.15,14.81,4336.13,0.54,-9999.99
Calcium,2016-07-14,2016,SU,W1,H,LY3-4,Oi/Oe,31187.81,378.86,816.02,61.43,101.46,19.05,25.86,3678.98,0.56,-9999.99
Calcium,2016-07-14,2016,SU,W1,H,LY3-5,Oi/Oe,19942.11,400.87,668.6,44.88,68.11,16.05,22.73,2351.26,0.57,-9999.99
Calcium,2016-07-14,2016,SU,W1,L,LY6-1,Min,1433.53,20.55,90.46,1.2,3.11,0.29,0.75,55.07,0.29,-9999.99
Calcium,2016-07-14,2016,SU,W1,L,LY6-2,Min,514.44,15.91,38.68,2.4,14.84,0.58,-0.6,22.24,0.3,-9999.99
Calcium,2016-07-14,2016,SU,W1,L,LY6-3,Min,1065.95,25.85,76.07,5.7,1.2,1.27,1.44,103.4,0.21,-9999.99
Calcium,2016-07-14,2016,SU,W1,L,LY6-4,Min,1140.05,20.41,62.61,1.82,13.92,0.75,-0.09,220.77,0.23,-9999.99
Calcium,2016-07-14,2016,SU,W1,L,LY6-5,Min,844.29,18.94,45.55,3.07,4.19,0.71,0.95,0,0.24,-9999.99
Calcium,2016-07-14,2016,SU,W1,L,LY6-1,Oa/A,4584.77,19.33,295.41,6.89,13.87,2.53,4.15,326.74,0.42,-9999.99
Calcium,2016-07-14,2016,SU,W1,L,LY6-2,Oa/A,4620.53,110.67,400.13,26.48,29.85,6.27,3.74,704.06,0.66,-9999.99
Calcium,2016-07-14,2016,SU,W1,L,LY6-3,Oa/A,272.21,61.58,266.96,13.01,5.79,5.17,4.92,50.14,0.34,-9999.99
Calcium,2016-07-14,2016,SU,W1,L,LY6-4,Oa/A,5122.08,90.99,237.36,12.25,36.51,4.31,1.94,66.35,0.53,-9999.99
Calcium,2016-07-14,2016,SU,W1,L,LY6-5,Oa/A,3363.78,70.22,216.64,16.44,23.09,4.37,2.8,19.6,0.39,-9999.99
Calcium,2016-07-14,2016,SU,W1,L,LY6-1,Oi/Oe,8171.72,341.79,440.85,3.93,60.67,1.16,6.58,322.48,0.45,-9999.99
Calcium,2016-07-14,2016,SU,W1,L,LY6-2,Oi/Oe,12713.35,475.27,805.3,40.77,132.16,11.9,21.2,789.39,0.72,-9999.99
Calcium,2016-07-14,2016,SU,W1,L,LY6-3,Oi/Oe,8516.37,854.97,870.26,21.35,152.83,7.53,14.07,1089.35,0.48,-9999.99
Calcium,2016-07-14,2016,SU,W1,L,LY6-4,Oi/Oe,19414.35,204.12,679.24,6.63,141.55,2.8,13.4,806.43,0.7,-9999.99
Calcium,2016-07-14,2016,SU,W1,L,LY6-5,Oi/Oe,7781.12,168.04,414.85,21.68,46.87,5.01,9.03,381.34,0.43,-9999.99
Calcium,2016-07-14,2016,SU,W1,M,LY4-1,Min,1418.75,33.53,81.22,7.56,1.68,1.37,1.76,31.34,0.31,-9999.99
Calcium,2016-07-14,2016,SU,W1,M,LY4-2,Min,1370.02,32.53,96.65,7.59,3.91,1.71,1.84,182.8,0.32,-9999.99
Calcium,2016-07-14,2016,SU,W1,M,LY4-3,Min,1554.22,24.74,112.8,8.51,20.24,1.75,1.6,21.9,0.31,-9999.99
